Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create new Role,Chrome 63.0.3239.132,,2018-02-06 14:49:08,2018-02-06 14:49:20,"11,719s",PASSED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-06 14:49:08,2018-02-06 14:49:15,"6,835s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-06 14:49:08,2018-02-06 14:49:13,"4,914s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-06 14:49:13,2018-02-06 14:49:15,"1,400s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:49:15,2018-02-06 14:49:15,"0,035s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 14:49:15,2018-02-06 14:49:15,"0,098s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 14:49:15,2018-02-06 14:49:15,"0,099s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:49:15,2018-02-06 14:49:15,"0,100s",PASSED
,,,,,,
Test Cases/Create_Role,Chrome 63.0.3239.132,,2018-02-06 14:49:15,2018-02-06 14:49:19,"3,993s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-06 14:49:15,2018-02-06 14:49:15,"0,092s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:49:15,2018-02-06 14:49:15,"0,023s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:49:15,2018-02-06 14:49:15,"0,084s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:49:15,2018-02-06 14:49:18,"2,864s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:49:18,2018-02-06 14:49:18,"0,096s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:49:18,2018-02-06 14:49:18,"0,128s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 14:49:18,2018-02-06 14:49:19,"0,271s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:49:19,2018-02-06 14:49:19,"0,223s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:49:19,2018-02-06 14:49:19,"0,026s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:49:19,2018-02-06 14:49:19,"0,091s",PASSED
